时间量(s),阀门开度(%),海拔(m),坡度(‰),速度v（km/h）,隧道长度(m),每1s,每3s
39.7249,100,899.4,-15,400,5000,0.01956,0.1156
39.73591,100,898.6,-15,400,5000,0.01906,0.11891
39.74979,100,897.8,-15,400,5000,0.0184,0.11969
39.75446,100,897,-15,400,5000,0.0182,0.12305
39.7606,100,896.2,-15,400,5000,0.0179,0.12275
39.76671,100,895.4,-15,404,5000,0.01757,0.12701
39.77671,100,894.6,-15,400,5000,0.01709,0.13021
39.78988,100,893.8,-15,400,5000,0.01632,0.13155
39.793,100,893,-15,401,5000,0.01617,0.13495
39.79709,100,892.2,-15,400,5000,0.01597,0.13474
39.80249,100,891.4,-15,400,5000,0.01567,0.13444
39.80958,100,890.6,-15,400,5000,0.01534,0.14012
39.81443,100,889.8,-15,399,5000,0.01506,0.14142
39.8253,100,889,-15,400,5000,0.01456,0.14305
39.83937,100,888.2,-15,400,5000,0.01387,0.14649
39.84391,100,887.4,-15,385,5000,0.01365,0.15051
39.84988,100,886.6,-15,400,5000,0.01334,0.15031
39.85621,100,885.8,-15,400,5000,0.01304,0.15574
39.86055,100,885,-15,375,5000,0.01282,0.15768
39.87177,100,884.2,-15,376,5000,0.01226,0.16022
39.88538,100,883.4,-15,377,5000,0.01146,0.16683
39.89024,100,882.6,-15,400,5000,0.01122,0.16683
39.89662,100,881.8,-15,400,5000,0.0109,0.17258
39.90241,100,881,-15,396,5000,0.01057,0.17406
39.91263,100,880.2,-15,397,5000,0.01007,0.17865
39.92609,100,879.4,-15,398,5000,0.00939,0.18343
39.92958,100,878.6,-15,400,5000,0.00932,0.18343
39.93419,100,877.8,-15,400,5000,0.00932,0.1886
39.94024,100,877,-15,400,5000,0.00932,0.1886
39.94646,100,876.2,-15,400,5000,0.00932,0.19502
39.95072,100,875.4,-15,400,5000,0.00932,0.19736
39.96199,100,874.6,-15,400,5000,0.00933,0.20047
39.97553,100,873.8,-15,400,5000,0.00941,0.20835
39.98043,100,873,-15,400,5000,0.00946,0.20835
39.98688,100,872.2,-15,400,5000,0.00949,0.21529
39.99258,100,871.4,-15,400,5000,0.00949,0.21722
40.00287,100,870.6,-15,400,5000,0.00958,0.22307
40.01639,100,869.8,-15,400,5000,0.00958,0.22608
40.01999,100,869,-15,400,5000,0.00958,0.23172
40.02472,100,868.2,-15,400,5000,0.00958,0.23172
40.03094,100,867.4,-15,400,5000,0.00958,0.23172
40.03694,100,866.6,-15,400,5000,0.00961,0.24123
40.04702,100,865.8,-15,400,5000,0.00961,0.24744
40.06028,100,865,-15,400,5000,0.00961,0.25083
40.06352,100,864.2,-15,400,5000,0.00961,0.25671
40.06778,100,863.4,-15,400,5000,0.00961,0.25671
40.0734,100,862.6,-15,400,5000,0.00961,0.25671
40.0802,100,861.8,-15,400,5000,0.00962,0.26673
40.08486,100,861,-15,400,5000,0.00962,0.26947
40.09586,100,860.2,-15,400,5000,0.00968,0.27311
40.10975,100,859.4,-15,400,5000,0.00983,0.28304
40.11441,100,858.6,-15,400,5000,0.00986,0.28304
40.12053,100,857.8,-15,400,5000,0.00988,0.29135
40.12666,100,857,-15,400,5000,0.0099,0.2933
40.13665,100,856.2,-15,400,5000,0.00996,0.29922
40.14979,100,855.4,-15,400,5000,0.01003,0.30714
40.15288,100,854.6,-15,400,5000,0.01005,0.30714
40.15694,100,853.8,-15,405,5000,0.01008,0.31438
40.16229,100,853,-15,406,5000,0.01008,0.31438
40.16933,100,852.2,-15,397,5000,0.01011,0.32407
40.17426,100,851.4,-15,408,5000,0.01013,0.32706
40.18507,100,850.6,-15,400,5000,0.01013,0.33105
40.19921,100,849.8,-15,400,5000,0.01027,0.33865
40.2037,100,849,-15,400,5000,0.01031,0.34654
40.2096,100,848.2,-15,400,5000,0.01038,0.34654
40.21602,100,847.4,-15,400,5000,0.01041,0.35663
40.22042,100,846.6,-15,399,5000,0.01041,0.36011
40.2316,100,845.8,-15,400,5000,0.0105,0.36477
40.24526,100,845,-15,401,5000,0.01064,0.37661
40.25007,100,844.2,-15,402,5000,0.01066,0.37661
40.25641,100,843.4,-15,403,5000,0.01065,0.38681
40.26226,100,842.6,-15,400,5000,0.01065,0.38951
40.27244,100,841.8,-15,400,5000,0.0106,0.39781
40.28584,100,841,-15,400,5000,0.01073,0.40243
40.28925,100,840.2,-15,400,5000,0.01071,0.41025
40.29375,100,839.4,-15,400,5000,0.01072,0.41025
40.29967,100,838.6,-15,400,5000,0.0107,0.41025
40.30607,100,837.8,-15,395,5000,0.0106,0.42333
40.31046,100,837,-15,385,5000,0.01071,0.42677
40.32164,100,836.2,-15,386,5000,0.01061,0.43664
40.33529,100,835.4,-15,387,5000,0.01053,0.44024
40.34011,100,834.6,-15,388,5000,0.01042,0.4493
40.34646,100,833.8,-15,400,5000,0.01047,0.4493
40.3523,100,833,-15,400,5000,0.01037,0.46058
40.36249,100,832.2,-15,400,5000,0.01033,0.46981
40.3759,100,831.4,-15,400,5000,0.01023,0.4746
40.37934,100,830.6,-15,400,5000,0.01015,0.48316
40.38387,100,829.8,-15,400,5000,0.01015,0.48316
40.38982,100,829,-15,400,5000,0.01006,0.48316
40.39617,100,828.2,-15,400,5000,0.00986,0.4976
40.40052,100,827.4,-15,400,5000,0.00987,0.50158
40.41174,100,826.6,-15,404,5000,0.00971,0.50683
40.42535,100,825.8,-15,400,5000,0.00949,0.52065
40.4302,100,825,-15,400,5000,0.00948,0.52065
40.43658,100,824.2,-15,400,5000,0.00934,0.53226
40.44237,100,823.4,-15,400,5000,0.0092,0.53514
40.45259,100,822.6,-15,400,5000,0.00903,0.54398
40.46603,100,821.8,-15,400,5000,0.00882,0.5537
40.46952,100,821,-15,400,5000,0.00871,0.5537
40.4741,100,820.2,-15,400,5000,0.00864,0.56363
40.48013,100,819.4,-15,400,5000,0.00852,0.56363
40.48638,100,818.6,-15,400,5000,0.00838,0.57597
40.49067,100,817.8,-15,400,5000,0.00826,0.58029
40.50193,100,817,-15,401,5000,0.00799,0.58603
40.51548,100,816.2,-15,400,5000,0.00762,0.6006
40.52037,100,815.4,-15,400,5000,0.00748,0.6006
40.5268,100,814.6,-15,400,5000,0.00734,0.61295
40.53253,100,813.8,-15,400,5000,0.00721,0.61622
40.54279,100,813,-15,400,5000,0.00712,0.62631
40.5563,100,812.2,-15,404,5000,0.00682,0.63176
40.55987,100,811.4,-15,400,5000,0.00676,0.64108
40.56456,100,810.6,-15,400,5000,0.00668,0.64108
40.57073,100,809.8,-15,401,5000,0.00657,0.64108
40.5768,100,809,-15,400,5000,0.00644,0.65657
40.58683,100,808.2,-15,400,5000,0.00628,0.66618
40.60004,100,807.4,-15,400,5000,0.00606,0.67612
40.60321,100,806.6,-15,399,5000,0.006,0.67612
40.60737,100,805.8,-15,400,5000,0.00592,0.68653
40.61286,100,805,-15,400,5000,0.00582,0.68653
40.61983,100,804.2,-15,385,5000,0.0057,0.68653
40.6246,100,803.4,-15,400,5000,0.00568,0.69925
40.63552,100,802.6,-15,400,5000,0.00549,0.70979
40.64952,100,801.8,-15,375,5000,0.0053,0.72455
40.65411,100,801,-15,376,5000,0.00524,0.72455
40.66014,100,800.2,-15,377,5000,0.00519,0.72455
40.66639,100,799.4,-15,400,5000,0.00511,0.74062
40.67067,100,798.6,-15,400,5000,0.00506,0.74062
40.68193,100,797.8,-15,396,5000,0.00495,0.75119
40.69549,100,797,-15,397,5000,0.00482,0.76575
40.70038,100,796.2,-15,398,5000,0.00478,0.76575
40.70681,100,795.4,-15,400,5000,0.00475,0.76575
40.71254,100,794.6,-15,400,5000,0.00471,0.78172
40.72281,100,793.8,-15,400,5000,0.00468,0.78636
40.73632,100,793,-15,400,5000,0.0046,0.79692
40.73989,100,792.2,-15,400,5000,0.00458,0.79692
40.74459,100,791.4,-15,400,5000,0.00456,0.80641
40.75077,100,790.6,-15,400,5000,0.00455,0.80641
40.75682,100,789.8,-15,400,5000,0.00451,0.81868
40.76687,100,789,-15,400,5000,0.00444,0.82753
40.78008,100,788.2,-15,400,5000,0.00442,0.83653
40.78326,100,787.4,-15,400,5000,0.0044,0.83653
40.78745,100,786.6,-15,400,5000,0.00439,0.84586
40.79296,100,785.8,-15,400,5000,0.00435,0.84586
40.7999,100,785,-15,400,5000,0.00432,0.84586
40.80465,100,784.2,-15,400,5000,0.0043,0.85693
40.81559,100,783.4,-15,400,5000,0.00425,0.86613
40.82957,100,782.6,-15,400,5000,0.00425,0.87861
40.83417,100,781.8,-15,400,5000,0.00425,0.87861
40.84022,100,781,-15,400,5000,0.00425,0.87861
40.84645,100,780.2,-15,400,5000,0.00425,0.89201
40.85072,100,779.4,-15,400,5000,0.00425,0.89201
40.86199,100,778.6,-15,400,5000,0.00425,0.90066
40.87553,100,777.8,-15,400,5000,0.00447,0.9121
40.88043,100,777,-15,400,5000,0.00465,0.9121
40.88688,100,776.2,-15,400,5000,0.00479,0.9121
40.89258,100,775.4,-15,400,5000,0.00479,0.92468
40.90287,100,774.6,-15,400,5000,0.00513,0.92829
40.9164,100,773.8,-15,400,5000,0.00569,0.93607
40.91999,100,773,-15,400,5000,0.00569,0.93607
40.92472,100,772.2,-15,400,5000,0.0059,0.94312
40.93095,100,771.4,-15,400,5000,0.00609,0.94312
40.93695,100,770.6,-15,400,5000,0.00648,0.95168
40.94703,100,769.8,-15,400,5000,0.00648,0.95809
40.9603,100,769,-15,400,5000,0.00726,0.96155
40.96355,100,768.2,-15,400,5000,0.00751,0.96707
40.96782,100,767.4,-15,400,5000,0.00751,0.96707
40.97345,100,766.6,-15,400,5000,0.00777,0.96707
40.98024,100,765.8,-15,400,5000,0.00799,0.97581
40.98488,100,765,-15,400,5000,0.00799,0.97801
40.99589,100,764.2,-15,400,5000,0.00843,0.98396
41.00978,100,763.4,-15,405,5000,0.00934,0.98605
41.01445,100,762.6,-15,406,5000,0.00961,0.99093
41.02058,100,761.8,-15,397,5000,0.00989,0.99093
41.0267,100,761,-15,408,5000,0.01038,0.99648
41.0367,100,760.2,-15,400,5000,0.01038,1.00077
41.04986,100,759.4,-15,400,5000,0.01146,1.00287
41.05297,100,758.6,-15,400,5000,0.01171,1.00631
41.05707,100,757.8,-15,400,5000,0.01171,1.00631
41.06245,100,757,-15,400,5000,0.0121,1.00631
41.06954,100,756.2,-15,399,5000,0.0124,1.01059
41.07441,100,755.4,-15,400,5000,0.0124,1.01165
41.08527,100,754.6,-15,401,5000,0.01306,1.01459
41.09935,100,753.8,-15,402,5000,0.01456,1.0182
41.10388,100,753,-15,403,5000,0.01456,1.0182
41.10984,100,752.2,-15,400,5000,0.01493,1.0182
41.11618,100,751.4,-15,400,5000,0.01519,1.02139
41.12054,100,750.6,-15,400,5000,0.01519,1.02211
41.13175,100,749.8,-15,400,5000,0.01591,1.02295
41.14537,100,749,-15,400,5000,0.01723,1.02461
41.15022,100,748.2,-15,400,5000,0.0177,1.02461
41.1566,100,747.4,-15,395,5000,0.01811,1.02548
41.1624,100,746.6,-15,385,5000,0.01886,1.02565
41.17262,100,745.8,-15,386,5000,0.01886,1.02593
41.18607,100,745,-15,387,5000,0.02028,1.02593
41.18956,100,744.2,-15,388,5000,0.02069,1.02593
41.19416,100,743.4,-15,400,5000,0.02069,1.02593
41.2002,100,742.6,-15,400,5000,0.0215,1.02593
41.20644,100,741.8,-15,400,5000,0.0215,1.02593
41.2107,100,741,-15,400,5000,0.0215,1.02593
41.22197,100,740.2,-15,400,5000,0.02231,1.02593
41.23552,100,739.4,-15,400,5000,0.0237,1.02593
41.24042,100,738.6,-15,400,5000,0.02419,1.02593
41.24687,100,737.8,-15,400,5000,0.02475,1.02593
41.25258,100,737,-15,400,5000,0.02559,1.02593
41.26286,100,736.2,-15,404,5000,0.02559,1.02593
41.27638,100,735.4,-15,400,5000,0.02739,1.02593
41.27998,100,734.6,-15,400,5000,0.02789,1.02593
41.2847,100,733.8,-15,400,5000,0.02789,1.02593
41.29092,100,733,-15,400,5000,0.02887,1.02593
41.29693,100,732.2,-15,400,5000,0.02887,1.02593
41.307,100,731.4,-15,400,5000,0.02988,1.02593
41.32026,100,730.6,-15,400,5000,0.03173,1.02593
41.3235,100,729.8,-15,400,5000,0.03173,1.02593
41.32775,100,729,-15,400,5000,0.03245,1.02593
41.33336,100,728.2,-15,400,5000,0.03312,1.02593
41.34018,100,727.4,-15,400,5000,0.03312,1.02593
41.34484,100,726.6,-15,401,5000,0.03425,1.02593
41.35584,100,725.8,-15,400,5000,0.03576,1.02593
41.36975,100,725,-15,400,5000,0.03738,1.02593
41.3744,100,724.2,-15,400,5000,0.03738,1.02593
41.38052,100,723.4,-15,400,5000,0.03878,1.02593
41.38666,100,722.6,-15,400,5000,0.03878,1.02593
41.39665,100,721.8,-15,404,5000,0.04017,1.02593
41.40979,100,721,-15,400,5000,0.04202,1.02593
41.41288,100,720.2,-15,400,5000,0.0427,1.02593
41.41695,100,719.4,-15,401,5000,0.04357,1.02593
41.42229,100,718.6,-15,400,5000,0.04438,1.02593
41.42933,100,717.8,-15,400,5000,0.04438,1.02593
41.43427,100,717,-15,400,5000,0.04582,1.02593
41.44508,100,716.2,-15,399,5000,0.04582,1.02593
41.45923,100,715.4,-15,400,5000,0.04982,1.02593
41.46372,100,714.6,-15,400,5000,0.04982,1.02593
41.46963,100,713.8,-15,385,5000,0.05093,1.02593
41.47604,100,713,-15,400,5000,0.05163,1.02593
41.48044,100,712.2,-15,400,5000,0.05163,1.02593
41.49163,100,711.4,-15,375,5000,0.05341,1.02593
41.50529,100,710.6,-15,376,5000,0.05662,1.02593
41.51011,100,709.8,-15,377,5000,0.05771,1.02593
41.51646,100,709,-15,400,5000,0.05879,1.02593
41.5223,100,708.2,-15,400,5000,0.05879,1.02593
41.53249,100,707.4,-15,396,5000,0.06069,1.02593
41.54591,100,706.6,-15,397,5000,0.0649,1.02593
41.54935,100,705.8,-15,398,5000,0.0649,1.02593
41.55387,100,705,-15,400,5000,0.06603,1.02593
41.55983,100,704.2,-15,400,5000,0.0673,1.02593
41.56618,100,703.4,-15,400,5000,0.0682,1.02593
41.57054,100,702.6,-15,400,5000,0.0682,1.02593
41.58175,100,701.8,-15,400,5000,0.07054,1.02593
41.59538,100,701,-15,400,5000,0.07461,1.02592
41.60023,100,700.2,-15,400,5000,0.07598,1.02589
41.60662,100,699.4,-15,400,5000,0.07726,1.02586
41.61241,100,698.6,-15,400,5000,0.07725,1.02585
41.62264,100,697.8,-15,400,5000,0.0796,1.02578
41.63609,100,697,-15,400,5000,0.0847,1.02568
41.6396,100,696.2,-15,400,5000,0.08466,1.02565
41.6442,100,695.4,-15,400,5000,0.08613,1.02561
41.65026,100,694.6,-15,400,5000,0.08767,1.0256
41.65648,100,693.8,-15,400,5000,0.0902,1.02558
41.66074,100,693,-15,400,5000,0.09014,1.02551
41.67202,100,692.2,-15,400,5000,0.09356,1.02538
41.68557,100,691.4,-15,400,5000,0.09681,1.02525
41.69048,100,690.6,-15,400,5000,0.09865,1.0252
41.69694,100,689.8,-15,400,5000,0.10004,1.02512
41.70263,100,689,-15,400,5000,0.09997,1.02505
41.71293,100,688.2,-15,400,5000,0.10281,1.02479
41.72648,100,687.4,-15,400,5000,0.10818,1.02461
41.7301,100,686.6,-15,400,5000,0.10985,1.02456
41.73487,100,685.8,-15,400,5000,0.10978,1.02449
41.74113,100,685,-15,400,5000,0.1132,1.02438
41.74708,100,684.2,-15,400,5000,0.11311,1.02429
41.75721,100,683.4,-15,400,5000,0.11652,1.02414
41.77053,100,682.6,-15,400,5000,0.12228,1.02374
41.77385,100,681.8,-15,400,5000,0.12223,1.02369
41.77822,100,681,-15,400,5000,0.12427,1.02362
41.78397,100,680.2,-15,400,5000,0.12628,1.02353
41.7906,100,679.4,-15,400,5000,0.12616,1.0234
41.79514,100,678.6,-15,400,5000,0.12962,1.02332
41.80623,100,677.8,-15,400,5000,0.13425,1.02313
41.82003,100,677,-15,400,5000,0.13885,1.02284
41.82477,100,676.2,-15,400,5000,0.13876,1.02275
41.83101,100,675.4,-15,400,5000,0.14275,1.0226
41.837,100,674.6,-15,400,5000,0.14258,1.02244
41.8471,100,673.8,-15,400,5000,0.14657,1.02219
41.86039,100,673,-15,400,5000,0.15356,1.02181
41.86367,100,672.2,-15,400,5000,0.15346,1.02171
41.86798,100,671.4,-15,400,5000,0.15589,1.02161
41.87365,100,670.6,-15,400,5000,0.15814,1.02146
41.88039,100,669.8,-15,400,5000,0.15796,1.02128
41.88499,100,669,-15,400,5000,0.16205,1.02114
41.89604,100,668.2,-15,400,5000,0.16745,1.02079
41.9099,100,667.4,-15,400,5000,0.17048,1.02039
41.91461,100,666.6,-15,400,5000,0.17296,1.02024
41.9208,100,665.8,-15,400,5000,0.17754,1.02003
41.92685,100,665,-15,400,5000,0.17734,1.01984
41.93691,100,664.2,-15,400,5000,0.18212,1.01945
41.95013,100,663.4,-15,400,5000,0.18806,1.01897
41.95333,100,662.6,-15,400,5000,0.19025,1.01882
41.95754,100,661.8,-15,400,5000,0.19321,1.01867
41.96308,100,661,-15,400,5000,0.19572,1.01842
41.96999,100,660.2,-15,400,5000,0.19546,1.01816
41.97473,100,659.4,-15,400,5000,0.20035,1.01793
41.98569,100,658.6,-15,400,5000,0.19992,1.0175
41.99967,100,657.8,-15,400,5000,0.2106,1.01679
42.0043,100,657,-15,400,5000,0.21373,1.01659
42.01039,100,656.2,-15,400,5000,0.21648,1.01632
42.01658,100,655.4,-15,400,5000,0.21619,1.01603
42.02655,100,654.6,-15,400,5000,0.22134,1.01555
42.03966,100,653.8,-15,400,5000,0.23012,1.01482
42.04271,100,653,-15,400,5000,0.23264,1.01467
42.04672,100,652.2,-15,400,5000,0.23598,1.01447
42.052,100,651.4,-15,400,5000,0.23573,1.01422
42.05894,100,650.6,-15,400,5000,0.23873,1.01383
42.06401,100,649.8,-15,400,5000,0.24431,1.01353
42.07475,100,649,-15,400,5000,0.24365,1.01287
42.08887,100,648.2,-15,400,5000,0.25555,1.01201
42.09325,100,647.4,-15,400,5000,0.25894,1.01176
42.09901,100,646.6,-15,400,5000,0.26234,1.01137
42.10564,100,645.8,-15,400,5000,0.26197,1.011
42.11017,100,645,-15,400,5000,0.26785,1.01074
42.12127,100,644.2,-15,400,5000,0.27544,1.01001
42.13508,100,643.4,-15,400,5000,0.28228,1.00899
42.13984,100,642.6,-15,400,5000,0.28653,1.00869
42.14611,100,641.8,-15,400,5000,0.28944,1.00823
42.15207,100,641,-15,400,5000,0.28903,1.00782
42.16219,100,640.2,-15,400,5000,0.29553,1.00707
42.17551,100,639.4,-15,400,5000,0.30731,1.00617
42.17884,100,638.6,-15,400,5000,0.30708,1.00595
42.1832,100,637.8,-15,400,5000,0.31077,1.00565
42.18895,100,637,-15,400,5000,0.31487,1.00524
42.1956,100,636.2,-15,400,5000,0.31747,1.00474
42.20015,100,635.4,-15,400,5000,0.31715,1.00443
42.21124,100,634.6,-15,400,5000,0.32423,1.00362
42.22507,100,633.8,-15,400,5000,0.33678,1.00259
42.22982,100,633,-15,400,5000,0.34106,1.00222
42.23608,100,632.2,-15,400,5000,0.34482,1.00174
42.24206,100,631.4,-15,400,5000,0.34426,1.02419
42.25218,100,630.6,-15,400,5000,0.35102,1.05322
42.2655,100,629.8,-15,400,5000,0.36634,1.08234
42.26881,100,629,-15,400,5000,0.36605,1.08205
42.27317,100,628.2,-15,400,5000,0.37042,1.11251
42.27891,100,627.4,-15,400,5000,0.37454,1.11201
42.28558,100,626.6,-15,400,5000,0.37396,1.11143
42.29013,100,625.8,-15,400,5000,0.38138,1.14764
42.30123,100,625,-15,400,5000,0.39082,1.17687
42.31506,100,624.2,-15,400,5000,0.40016,1.21603
42.31982,100,623.4,-15,400,5000,0.39968,1.21556
42.32608,100,622.6,-15,400,5000,0.40779,1.21484
42.33206,100,621.8,-15,400,5000,0.40712,1.25774
42.34218,100,621,-15,400,5000,0.41505,1.26923
42.3555,100,620.2,-15,400,5000,0.42883,1.29598
42.35882,100,619.4,-15,400,5000,0.42844,1.2956
42.36318,100,618.6,-15,400,5000,0.43312,1.3198
42.36892,100,617.8,-15,400,5000,0.43722,1.31912
42.37559,100,617,-15,400,5000,0.43636,1.34997
42.38015,100,616.2,-15,400,5000,0.44438,1.3594
42.39125,100,615.4,-15,400,5000,0.443,1.37101
42.40508,100,614.6,-15,400,5000,0.45955,1.39205
42.40985,100,613.8,-15,400,5000,0.46413,1.41496
42.41611,100,613,-15,400,5000,0.4684,1.41409
42.42209,100,612.2,-15,400,5000,0.46758,1.44114
42.43222,100,611.4,-15,400,5000,0.47484,1.44978
42.44556,100,610.6,-15,400,5000,0.49118,1.4717
42.44889,100,609.8,-15,400,5000,0.49067,1.4712
42.45328,100,609,-15,400,5000,0.49502,1.49069
42.45905,100,608.2,-15,400,5000,0.49991,1.48982
42.46568,100,607.4,-15,400,5000,0.50277,1.51467
42.47021,100,606.6,-15,400,5000,0.50207,1.52145
42.48133,100,605.8,-15,400,5000,0.51022,1.54214
42.49515,100,605,-15,400,5000,0.52449,1.54854
42.49994,100,604.2,-15,400,5000,0.52942,1.56678
42.50624,100,603.4,-15,400,5000,0.53354,1.56569
42.51218,100,602.6,-15,400,5000,0.53247,1.58877
42.52234,100,601.8,-15,400,5000,0.53991,1.60486
42.53572,100,601,-15,400,5000,0.55722,1.61222
42.5391,100,600.2,-15,400,5000,0.55656,1.6278
42.54356,100,599.4,-15,400,5000,0.56141,1.62694
42.54942,100,598.6,-15,400,5000,0.56573,1.6258
42.55593,100,597.8,-15,400,5000,0.56446,1.65063
42.56039,100,597,-15,400,5000,0.57288,1.65645
42.57157,100,596.2,-15,400,5000,0.5829,1.67279
42.58532,100,595.4,-15,400,5000,0.59262,1.67642
42.59016,100,594.6,-15,400,5000,0.59156,1.69175
42.59653,100,593.8,-15,400,5000,0.6001,1.69035
42.60238,100,593,-15,400,5000,0.5988,1.70844
42.61261,100,592.2,-15,400,5000,0.60679,1.72175
42.62608,100,591.4,-15,400,5000,0.62079,1.72632
42.62958,100,590.6,-15,400,5000,0.61995,1.73939
42.63419,100,589.8,-15,400,5000,0.62485,1.73828
42.64025,100,589,-15,400,5000,0.62853,1.73679
42.64651,100,588.2,-15,400,5000,0.62697,1.75802
42.65647,100,587.4,-15,400,5000,0.63399,1.7618
42.66957,100,586.6,-15,400,5000,0.64651,1.77348
42.6726,100,585.8,-15,400,5000,0.65024,1.77264
42.67658,100,585,-15,400,5000,0.64916,1.78441
42.68182,100,584.2,-15,400,5000,0.6537,1.78294
42.68871,100,583.4,-15,400,5000,0.6568,1.79762
42.69387,100,582.6,-15,400,5000,0.6649,1.80077
42.70458,100,581.8,-15,400,5000,0.6618,1.81166
42.71867,100,581,-15,400,5000,0.67814,1.81325
42.723,100,580.2,-15,400,5000,0.67686,1.82401
42.72868,100,579.4,-15,400,5000,0.6813,1.82229
42.73544,100,578.6,-15,400,5000,0.68361,1.83556
42.74006,100,577.8,-15,400,5000,0.69166,1.83883
42.75114,100,577,-15,400,5000,0.6881,1.84827
42.76505,100,576.2,-15,400,5000,0.70464,1.84833
42.76981,100,575.4,-15,400,5000,0.70306,1.8582
42.77607,100,574.6,-15,400,5000,0.70995,1.85609
42.78207,100,573.8,-15,400,5000,0.70785,1.86749
42.79221,100,573,-15,400,5000,0.71363,1.8749
42.80556,100,572.2,-15,400,5000,0.71988,1.87554
42.8089,100,571.4,-15,400,5000,0.72264,1.88406
42.81329,100,570.6,-15,400,5000,0.72631,1.88248
42.81908,100,569.8,-15,400,5000,0.72862,1.88036
42.82571,100,569,-15,400,5000,0.72618,1.89381
42.83025,100,568.2,-15,400,5000,0.73254,1.89212
42.84139,100,567.4,-15,400,5000,0.7283,1.89807
42.85523,100,566.6,-15,400,5000,0.74003,1.90646
42.86005,100,565.8,-15,400,5000,0.74298,1.90452
42.86639,100,565,-15,400,5000,0.74436,1.90198
42.8723,100,564.2,-15,400,5000,0.74197,1.91436
42.88251,100,563.4,-15,400,5000,0.74526,1.91435
42.89595,100,562.6,-15,400,5000,0.7521,1.91823
42.89942,100,561.8,-15,400,5000,0.75423,1.91675
42.90398,100,561,-15,400,5000,0.75227,1.92318
42.90998,100,560.2,-15,400,5000,0.75742,1.92055
42.91634,100,559.4,-15,400,5000,0.75456,1.92839
42.92068,100,558.6,-15,400,5000,0.75969,1.92972
42.93196,100,557.8,-15,400,5000,0.75452,1.93364
42.94563,100,557,-15,400,5000,0.75942,1.93048
42.95057,100,556.2,-15,400,5000,0.76073,1.93612
42.95708,100,555.4,-15,400,5000,0.76108,1.93301
42.96277,100,554.6,-15,400,5000,0.76384,1.93969
42.97314,100,553.8,-15,400,5000,0.75872,1.94216
42.98679,100,553,-15,400,5000,0.76272,1.93907
42.99052,100,552.2,-15,400,5000,0.76358,1.94389
42.99543,100,551.4,-15,400,5000,0.76107,1.94138
43.0019,100,550.6,-15,400,5000,0.76298,1.94677
43.00765,100,549.8,-15,400,5000,0.75996,1.94606
43.01798,100,549,-15,400,5000,0.75921,1.94742
43.03159,100,548.2,-15,400,5000,0.75916,1.9434
43.03525,100,547.4,-15,400,5000,0.75715,1.94759
43.04008,100,546.6,-15,400,5000,0.75688,1.94492
43.04644,100,545.8,-15,400,5000,0.75544,1.94138
43.05234,100,545,-15,400,5000,0.75204,1.94815
43.06257,100,544.2,-15,400,5000,0.74961,1.94878
43.07605,100,543.4,-15,400,5000,0.74831,1.94391
43.07955,100,542.6,-15,400,5000,0.74624,1.94757
43.08416,100,541.8,-15,400,5000,0.74512,1.94483
43.09023,100,541,-15,400,5000,0.74291,1.94119
43.09651,100,540.2,-15,400,5000,0.73912,1.94687
