时间量(s),阀门开度(%),海拔(m),坡度(‰),速度v（km/h）,隧道长度(m),每1s,每3s,预测最优开度,预测方式
45.56406,100,500,0,400,5000,646.74,746.53,82.62314606,神经网络预测
45.5707,100,500,0,400,5000,636.87,736.65,82.37219238,神经网络预测
45.57523,100,500,0,400,5000,632.32,730.05,82.22862244,神经网络预测
45.58655,100,500,0,400,5000,618.65,713.71,81.59324646,神经网络预测
45.6003,100,500,0,400,5000,600.93,694.31,81.3451767,神经网络预测
45.60522,100,500,0,400,5000,595.36,687.55,81.45639801,神经网络预测
45.61172,100,500,0,400,5000,587.5,678.64,81.51902771,神经网络预测
45.6175,100,500,0,400,5000,579.69,670.87,81.29363251,神经网络预测
45.62795,100,500,0,400,5000,567.71,656.95,79.32697296,神经网络预测
45.64177,100,500,0,400,5000,553.84,639.05,74.3677063,神经网络预测
45.64556,100,500,0,400,5000,549,634.26,72.48083496,神经网络预测
45.65057,100,500,0,400,5000,543.84,627.92,70.42597961,神经网络预测
45.65719,100,500,0,400,5000,536.47,619.64,68.89636993,神经网络预测
45.66282,100,500,0,400,5000,529.52,612.73,60.48949051,神经网络预测
45.67338,100,500,0,400,5000,518.49,599.94,62.52867889,神经网络预测
45.68734,100,500,0,400,5000,504.87,583.37,61.15923691,神经网络预测
45.69131,100,500,0,400,5000,501.13,578.74,60.70895386,神经网络预测
45.69657,100,500,0,400,5000,496.15,572.68,100,直接输出100
45.70351,100,500,0,400,5000,488.97,564.76,100,直接输出100
45.70872,100,500,0,400,5000,483.11,558.9,100,直接输出100
45.71957,100,500,0,400,5000,472.78,546.86,100,直接输出100
45.73378,100,500,0,400,5000,460.15,531.5,100,直接输出100
45.73822,100,500,0,400,5000,456.33,526.79,100,直接输出100
45.74408,100,500,0,400,5000,451.05,520.63,100,直接输出100
45.75068,100,500,0,400,5000,444.81,513.78,100,直接输出100
45.7552,100,500,0,400,5000,440.18,509.15,100,直接输出100
45.76654,100,500,0,400,5000,430.33,497.7,100,直接输出100
45.78025,100,500,0,400,5000,419.3,484.19,100,直接输出100
45.78516,100,500,0,400,5000,415.42,479.45,100,直接输出100
45.79166,100,500,0,400,5000,409.94,473.24,100,直接输出100
45.79744,100,500,0,400,5000,404.48,467.78,100,直接输出100
45.8079,100,500,0,400,5000,396.12,458.07,100,直接输出100
45.82173,100,500,0,400,5000,386.43,445.53,100,直接输出100
45.8255,100,500,0,400,5000,383.06,442.17,100,直接输出100
45.83051,100,500,0,400,5000,379.46,437.75,100,直接输出100
45.83711,100,500,0,400,5000,374.33,431.99,100,直接输出100
45.84275,100,500,0,400,5000,369.47,427.12,100,直接输出100
45.85331,100,500,0,400,5000,361.77,418.17,100,直接输出100
45.86727,100,500,0,400,5000,352.87,406.61,100,直接输出100
45.87123,100,500,0,400,5000,349.65,403.39,100,直接输出100
45.87646,100,500,0,400,5000,346.2,399.18,100,直接输出100
45.88339,100,500,0,400,5000,341.22,393.67,100,直接输出100
45.88862,100,500,0,400,5000,337.11,389.55,100,直接输出100
45.89946,100,500,0,400,5000,329.88,381.16,100,直接输出100
45.91364,100,500,0,400,5000,320.68,370.47,100,直接输出100
45.91804,100,500,0,400,5000,317.42,367.21,100,直接输出100
45.92386,100,500,0,400,5000,314.61,362.94,100,直接输出100
45.93052,100,500,0,400,5000,309.79,358.12,100,直接输出100
45.93507,100,500,0,400,5000,307.94,354.86,100,直接输出100
45.94639,100,500,0,400,5000,299.96,346.88,100,直接输出100
45.96012,100,500,0,400,5000,291.9,337.45,100,直接输出100
45.965,100,500,0,400,5000,289.94,334.16,100,直接输出100
45.97145,100,500,0,400,5000,285.63,329.85,100,直接输出100
45.97729,100,500,0,400,5000,283.09,326.01,100,直接输出100
45.98771,100,500,0,400,5000,276.33,319.25,100,直接输出100
46.0015,100,500,0,400,5000,268.86,310.52,100,直接输出100
46.00522,100,500,0,400,5000,267.78,308.21,100,直接输出100
46.01014,100,500,0,400,5000,264.74,305.18,100,直接输出100
46.01664,100,500,0,400,5000,260.78,301.22,100,直接输出100
46.02241,100,500,0,400,5000,258.5,297.75,100,直接输出100
46.03288,100,500,0,400,5000,252.3,291.55,100,直接输出100
46.04673,100,500,0,400,5000,245.44,283.54,100,直接输出100
46.05052,100,500,0,400,5000,244.41,281.39,100,直接输出100
46.05553,100,500,0,400,5000,241.59,278.57,100,直接输出100
46.06217,100,500,0,400,5000,237.9,274.87,100,直接输出100
46.06777,100,500,0,400,5000,235.91,271.79,100,直接输出100
46.07837,100,500,0,400,5000,231.24,266.06,100,直接输出100
46.09238,100,500,0,400,5000,224.87,258.67,100,直接输出100
46.09638,100,500,0,400,5000,222.8,256.6,100,直接输出100
46.10168,100,500,0,400,5000,220.08,253.87,100,直接输出100
46.10869,100,500,0,400,5000,217.52,250.32,100,直接输出100
46.11381,100,500,0,400,5000,214.96,247.75,100,直接输出100
46.12474,100,500,0,400,5000,210.54,242.36,100,直接输出100
46.13883,100,500,0,400,5000,204.71,235.59,100,直接输出100
46.14331,100,500,0,400,5000,202.6,233.48,100,直接输出100
46.14923,100,500,0,400,5000,200.75,230.71,100,直接输出100
46.15574,100,500,0,400,5000,197.74,227.7,100,直接输出100
46.16021,100,500,0,400,5000,195.7,225.67,100,直接输出100
46.17161,100,500,0,400,5000,191.48,220.55,100,直接输出100
46.1852,100,500,0,400,5000,186.39,214.59,100,直接输出100
46.19013,100,500,0,400,5000,184.27,212.47,100,直接输出100
46.19665,100,500,0,400,5000,182.34,209.7,100,直接输出100
46.20239,100,500,0,400,5000,179.93,207.29,100,直接输出100
46.21289,100,500,0,400,5000,176.41,202.95,100,直接输出100
46.22678,100,500,0,400,5000,171.6,197.35,100,直接输出100
46.2306,100,500,0,400,5000,170.08,195.83,100,直接输出100
46.23566,100,500,0,400,5000,168.87,193.85,100,直接输出100
46.24236,100,500,0,400,5000,166.27,191.25,100,直接输出100
46.24787,100,500,0,400,5000,164.16,189.14,100,直接输出100
46.25853,100,500,0,400,5000,160.89,185.11,100,直接输出100
46.27258,100,500,0,400,5000,156.44,179.94,100,直接输出100
46.27667,100,500,0,400,5000,154.97,178.47,100,直接输出100
46.28207,100,500,0,400,5000,153.74,176.53,100,直接输出100
46.28923,100,500,0,400,5000,151.21,174,100,直接输出100
46.29415,100,500,0,400,5000,150.18,172.28,100,直接输出100
46.30524,100,500,0,400,5000,146.37,168.47,100,直接输出100
46.3192,100,500,0,400,5000,142.36,163.79,100,直接输出100
46.32381,100,500,0,400,5000,141.49,162.27,100,直接输出100
46.32993,100,500,0,400,5000,139.5,160.28,100,直接输出100
46.33619,100,500,0,400,5000,138.12,158.27,100,直接输出100
46.34049,100,500,0,400,5000,136.75,156.9,100,直接输出100
46.35202,100,500,0,400,5000,133.75,153.29,100,直接输出100
46.36542,100,500,0,400,5000,130.26,149.2,100,直接输出100
46.37043,100,500,0,400,5000,128.75,147.7,100,直接输出100
46.37706,100,500,0,400,5000,126.79,145.73,100,直接输出100
46.38265,100,500,0,400,5000,125.73,144.09,100,直接输出100
46.39326,100,500,0,400,5000,123.24,141.04,100,直接输出100
46.40728,100,500,0,400,5000,119.3,137.1,100,直接输出100
46.41127,100,500,0,400,5000,118.74,135.99,100,直接输出100
46.41655,100,500,0,400,5000,117.3,134.55,100,直接输出100
46.42356,100,500,0,400,5000,115.93,132.66,100,直接输出100
46.42868,100,500,0,400,5000,114.57,131.29,100,直接输出100
46.43962,100,500,0,400,5000,112.21,128.41,100,直接输出100
46.45363,100,500,0,400,5000,109.12,124.83,100,直接输出100
46.45806,100,500,0,400,5000,108.01,123.71,100,直接输出100
46.46394,100,500,0,400,5000,106.55,122.25,100,直接输出100
46.47049,100,500,0,400,5000,105.42,120.64,100,直接输出100
46.475,100,500,0,400,5000,104.32,119.54,100,直接输出100
46.48639,100,500,0,400,5000,102.07,116.82,100,直接输出100
46.49995,100,500,0,400,5000,99.37,113.65,100,直接输出100
46.50481,100,500,0,400,5000,98.25,112.53,100,直接输出100
46.51126,100,500,0,400,5000,97.24,111.07,100,直接输出100
46.51709,100,500,0,400,5000,95.93,109.77,100,直接输出100
46.52752,100,500,0,400,5000,94.07,107.47,100,直接输出100
46.54136,100,500,0,400,5000,91.52,104.5,100,直接输出100
46.54505,100,500,0,400,5000,90.74,103.72,100,直接输出100
46.54995,100,500,0,400,5000,89.71,102.69,100,直接输出100
46.55644,100,500,0,400,5000,88.78,101.35,100,直接输出100
46.5622,100,500,0,400,5000,87.6,100.17,100,直接输出100
46.57267,100,500,0,400,5000,85.89,98.06,100,直接输出100
46.58654,100,500,0,400,5000,83.56,95.34,100,直接输出100
46.59029,100,500,0,400,5000,82.83,94.62,100,直接输出100
46.59526,100,500,0,400,5000,82.26,93.67,100,直接输出100
46.60184,100,500,0,400,5000,81.01,92.42,100,直接输出100
46.60748,100,500,0,400,5000,79.96,91.37,100,直接输出100
46.61803,100,500,0,400,5000,78.39,89.43,100,直接输出100
46.63198,100,500,0,400,5000,76.24,86.93,100,直接输出100
46.63588,100,500,0,400,5000,75.56,86.24,100,直接输出100
46.64103,100,500,0,400,5000,75,85.34,100,直接输出100
46.64786,100,500,0,400,5000,73.82,84.16,100,直接输出100
46.65318,100,500,0,400,5000,73.25,83.26,100,直接输出100
46.66395,100,500,0,400,5000,71.45,81.45,100,直接输出100
46.67789,100,500,0,400,5000,69.49,79.17,100,直接输出100
46.68208,100,500,0,400,5000,69.13,78.5,100,直接输出100
46.68763,100,500,0,400,5000,68.25,77.62,100,直接输出100
46.69456,100,500,0,400,5000,67.16,76.53,100,直接输出100
46.69934,100,500,0,400,5000,66.73,75.78,100,直接输出100
46.71048,100,500,0,400,5000,65.32,74.08,100,直接输出100
46.72427,100,500,0,400,5000,63.56,72.02,100,直接输出100
46.7289,100,500,0,400,5000,62.88,71.35,100,直接输出100
46.73504,100,500,0,400,5000,61.99,70.46,100,直接输出100
46.74122,100,500,0,400,5000,61.39,69.57,100,直接输出100
46.74549,100,500,0,400,5000,60.79,68.97,100,直接输出100
46.757,100,500,0,400,5000,59.46,67.37,100,直接输出100
46.77031,100,500,0,400,5000,57.91,65.56,100,直接输出100
46.77528,100,500,0,400,5000,57.25,64.9,100,直接输出100
46.78185,100,500,0,400,5000,56.64,64.03,100,直接输出100
46.78747,100,500,0,400,5000,55.91,63.3,100,直接输出100
46.798,100,500,0,400,5000,54.81,61.95,100,直接输出100
46.81192,100,500,0,400,5000,53.32,60.2,100,直接输出100
46.81579,100,500,0,400,5000,52.84,59.73,100,直接输出100
46.82091,100,500,0,400,5000,52.22,59.1,100,直接输出100
46.82768,100,500,0,400,5000,51.64,58.29,100,直接输出100
46.83304,100,500,0,400,5000,51,57.65,100,直接输出100
46.84375,100,500,0,400,5000,49.98,56.4,100,直接输出100
46.85767,100,500,0,400,5000,48.61,54.81,100,直接输出100
46.86177,100,500,0,400,5000,48.15,54.35,100,直接输出100
46.86721,100,500,0,400,5000,47.55,53.74,100,直接输出100
46.87426,100,500,0,400,5000,47,52.97,100,直接输出100
46.87912,100,500,0,400,5000,46.47,52.44,100,直接输出100
46.89,100,500,0,400,5000,45.52,51.28,100,直接输出100
46.90437,100,500,0,400,5000,44.23,49.79,100,直接输出100
46.91875,100,500,0,400,5000,42.98,48.33,100,直接输出100
46.93313,100,500,0,400,5000,41.76,46.92,100,直接输出100
46.9475,100,500,0,400,5000,40.57,45.55,100,直接输出100
46.96188,100,500,0,400,5000,39.42,44.22,100,直接输出100
46.97626,100,500,0,400,5000,38.31,42.92,100,直接输出100
46.99063,100,500,0,400,5000,37.22,41.66,100,直接输出100
47.00501,100,500,0,400,5000,36.17,40.44,100,直接输出100
47.01939,100,500,0,400,5000,35.14,39.25,100,直接输出100
47.03376,100,500,0,400,5000,34.14,38.1,100,直接输出100
47.04814,100,500,0,400,5000,33.18,36.97,100,直接输出100
47.06252,100,500,0,400,5000,32.24,35.88,100,直接输出100
47.07689,100,500,0,400,5000,31.32,34.82,100,直接输出100
47.09127,100,500,0,400,5000,30.44,33.79,100,直接输出100
47.10564,100,500,0,400,5000,29.57,32.79,100,直接输出100
47.12002,100,500,0,400,5000,28.73,31.82,100,直接输出100
47.1344,100,500,0,400,5000,27.92,30.88,100,直接输出100
47.14877,100,500,0,400,5000,27.13,29.96,100,直接输出100
47.16315,100,500,0,400,5000,26.36,29.07,100,直接输出100
47.17752,100,500,0,400,5000,25.61,28.2,100,直接输出100
47.1919,100,500,0,400,5000,24.89,27.36,100,直接输出100
47.20628,100,500,0,400,5000,24.18,26.54,100,直接输出100
47.22065,100,500,0,400,5000,23.5,25.75,100,直接输出100
47.23503,100,500,0,400,5000,22.83,24.98,100,直接输出100
47.24941,100,500,0,400,5000,22.18,24.23,100,直接输出100
47.26379,100,500,0,400,5000,21.55,23.5,100,直接输出100
47.27816,100,500,0,400,5000,20.94,22.79,100,直接输出100
47.29254,100,500,0,400,5000,20.35,22.1,100,直接输出100
47.30692,100,500,0,400,5000,19.77,21.43,100,直接输出100
47.32129,100,500,0,400,5000,19.21,20.78,100,直接输出100
47.33567,100,500,0,400,5000,18.67,20.15,100,直接输出100
47.35004,100,500,0,400,5000,18.14,19.54,100,直接输出100
47.36442,100,500,0,400,5000,17.62,18.94,100,直接输出100
47.3788,100,500,0,400,5000,17.12,18.36,100,直接输出100
47.39317,100,500,0,400,5000,16.64,17.8,100,直接输出100
47.40755,100,500,0,400,5000,16.17,17.25,100,直接输出100
47.42193,100,500,0,400,5000,15.71,16.72,100,直接输出100
47.43631,100,500,0,400,5000,15.26,16.21,100,直接输出100
47.45068,100,500,0,400,5000,14.83,15.7,100,直接输出100
47.46506,100,500,0,400,5000,14.41,15.22,100,直接输出100
47.47943,100,500,0,400,5000,14,14.74,100,直接输出100
47.49381,100,500,0,400,5000,13.61,14.28,100,直接输出100
47.50819,100,500,0,400,5000,13.22,13.84,100,直接输出100
47.52256,100,500,0,400,5000,12.85,13.4,100,直接输出100
47.53694,100,500,0,400,5000,12.48,12.98,100,直接输出100
47.55132,100,500,0,400,5000,12.13,12.57,100,直接输出100
47.5657,100,500,0,400,5000,11.78,12.17,100,直接输出100
47.58007,100,500,0,400,5000,11.45,11.78,100,直接输出100
47.59445,100,500,0,400,5000,11.13,11.41,100,直接输出100
47.60883,100,500,0,400,5000,10.81,11.04,100,直接输出100
47.6232,100,500,0,400,5000,10.5,10.69,100,直接输出100
47.63758,100,500,0,400,5000,10.21,10.34,100,直接输出100
47.65196,100,500,0,400,5000,9.92,10.01,100,直接输出100
47.66633,100,500,0,400,5000,9.64,9.68,100,直接输出100
47.68071,100,500,0,400,5000,9.36,9.36,100,直接输出100
47.69509,100,500,0,400,5000,9.05,9.05,100,直接输出100
47.70947,100,500,0,400,5000,8.76,8.76,100,直接输出100
47.72384,100,500,0,400,5000,8.47,8.47,100,直接输出100
47.73822,100,500,0,400,5000,8.18,8.18,100,直接输出100
47.7526,100,500,0,400,5000,7.91,7.91,100,直接输出100
47.76697,100,500,0,400,5000,7.64,7.64,100,直接输出100
47.78135,100,500,0,400,5000,7.38,7.38,100,直接输出100
47.79573,100,500,0,400,5000,7.13,7.13,100,直接输出100
47.8101,100,500,0,400,5000,6.89,6.89,100,直接输出100
47.82448,100,500,0,400,5000,6.65,6.65,100,直接输出100
47.83886,100,500,0,400,5000,6.42,6.42,100,直接输出100
47.85324,100,500,0,400,5000,6.19,6.19,100,直接输出100
47.86761,100,500,0,400,5000,5.98,5.98,100,直接输出100
47.88199,100,500,0,400,5000,5.77,5.77,100,直接输出100
47.89637,100,500,0,400,5000,5.56,5.56,100,直接输出100
47.91075,100,500,0,400,5000,5.36,5.36,100,直接输出100
47.92512,100,500,0,400,5000,5.17,5.17,100,直接输出100
47.9395,100,500,0,400,5000,4.98,4.98,100,直接输出100
47.95388,100,500,0,400,5000,4.79,4.79,100,直接输出100
47.96825,100,500,0,400,5000,4.62,4.62,100,直接输出100
47.98263,100,500,0,400,5000,4.44,4.44,100,直接输出100
47.99701,100,500,0,400,5000,4.27,4.27,100,直接输出100
48.01139,100,500,0,400,5000,4.11,4.11,100,直接输出100
48.02576,100,500,0,400,5000,3.95,3.95,100,直接输出100
48.04014,100,500,0,400,5000,3.8,3.8,100,直接输出100
48.05452,100,500,0,400,5000,3.65,3.65,100,直接输出100
48.0689,100,500,0,400,5000,3.5,3.5,100,直接输出100
48.08327,100,500,0,400,5000,3.36,3.36,100,直接输出100
48.09765,100,500,0,400,5000,3.22,3.22,100,直接输出100
48.11203,100,500,0,400,5000,3.09,3.09,100,直接输出100
48.1264,100,500,0,400,5000,2.96,2.96,100,直接输出100
48.14078,100,500,0,400,5000,2.83,2.83,100,直接输出100
48.15516,100,500,0,400,5000,2.71,2.71,100,直接输出100
48.16954,100,500,0,400,5000,2.59,2.59,100,直接输出100
48.18391,100,500,0,400,5000,2.48,2.48,100,直接输出100
48.19829,100,500,0,400,5000,2.36,2.36,100,直接输出100
48.21267,100,500,0,400,5000,2.25,2.25,100,直接输出100
48.22705,100,500,0,400,5000,2.15,2.15,100,直接输出100
48.24142,100,500,0,400,5000,2.04,2.04,100,直接输出100
48.2558,100,500,0,400,5000,1.94,1.94,100,直接输出100
48.27018,100,500,0,400,5000,1.85,1.85,100,直接输出100
48.28456,100,500,0,400,5000,1.75,1.75,100,直接输出100
48.29893,100,500,0,400,5000,1.66,1.66,100,直接输出100
48.31331,100,500,0,400,5000,1.57,1.57,100,直接输出100
48.32769,100,500,0,400,5000,1.48,1.48,100,直接输出100
48.34207,100,500,0,400,5000,1.4,1.4,100,直接输出100
48.35645,100,500,0,400,5000,1.32,1.32,100,直接输出100
48.37082,100,500,0,400,5000,1.24,1.24,100,直接输出100
48.3852,100,500,0,400,5000,1.16,1.16,100,直接输出100
48.39958,100,500,0,400,5000,1.09,1.09,100,直接输出100
48.41396,100,500,0,400,5000,1.01,1.01,100,直接输出100
48.42833,100,500,0,400,5000,0.94,0.94,100,直接输出100
48.44271,100,500,0,400,5000,0.87,0.87,100,直接输出100
48.45709,100,500,0,400,5000,0.81,0.81,100,直接输出100
48.47147,100,500,0,400,5000,0.74,0.74,100,直接输出100
48.48584,100,500,0,400,5000,0.68,0.68,100,直接输出100
48.50022,100,500,0,400,5000,0.62,0.62,100,直接输出100
48.5146,100,500,0,400,5000,0.56,0.56,100,直接输出100
48.52898,100,500,0,400,5000,0.5,0.5,100,直接输出100
48.54335,100,500,0,400,5000,0.44,0.44,100,直接输出100
48.55773,100,500,0,400,5000,0.39,0.39,100,直接输出100
48.57211,100,500,0,400,5000,0.33,0.33,100,直接输出100
